300,5.000,0.545,2.721,0.000
500,5.000,0.518,2.587,0.000
700,5.000,0.518,2.587,0.000
900,5.000,0.543,2.713,0.000
1100,5.000,0.539,2.694,0.000
1300,5.000,0.543,2.709,0.000
1500,5.000,0.543,2.709,0.000
1700,5.000,0.543,2.713,0.001
1900,5.000,0.543,2.713,0.001
2100,5.000,0.540,2.698,0.001
2300,5.000,0.540,2.698,0.001
2500,5.000,0.542,2.709,0.001
2700,5.000,0.541,2.702,0.001
2900,5.000,0.536,2.675,0.002
3100,5.000,0.538,2.687,0.002
3300,5.000,0.538,2.687,0.002
3500,5.000,0.532,2.660,0.002
3700,5.000,0.528,2.637,0.002
3900,5.000,0.528,2.637,0.002
4100,5.000,0.531,2.652,0.002
4300,5.000,0.531,2.652,0.003
4500,5.000,0.527,2.633,0.003
4700,5.000,0.527,2.633,0.003
4900,5.000,0.538,2.687,0.003
5100,5.000,0.532,2.656,0.003
5300,5.000,0.525,2.626,0.003
5500,5.000,0.525,2.626,0.004
5700,5.000,0.531,2.648,0.004
5900,5.000,0.531,2.652,0.004
6100,5.000,0.526,2.629,0.004
6300,5.000,0.534,2.667,0.004
6500,5.000,0.534,2.667,0.004
6700,5.000,0.533,2.664,0.004
6900,5.000,0.529,2.641,0.005
7100,5.000,0.529,2.641,0.005
7300,5.000,0.538,2.687,0.005
7500,5.000,0.530,2.648,0.005
7700,5.000,0.528,2.637,0.005
7900,5.000,0.528,2.637,0.005
8100,5.000,0.532,2.656,0.006
8300,5.000,0.532,2.656,0.006
8500,5.000,0.525,2.622,0.006
8700,5.000,0.529,2.645,0.006
8900,5.000,0.529,2.645,0.006
9100,5.000,0.527,2.633,0.006
9300,5.000,0.525,2.622,0.006
9500,5.000,0.525,2.622,0.007
9700,5.000,0.531,2.652,0.007
9900,5.000,0.533,2.660,0.007
10100,5.000,0.531,2.652,0.007
10300,5.000,0.531,2.652,0.007
10500,5.000,0.536,2.679,0.007
10700,5.000,0.534,2.671,0.007
10900,5.000,0.530,2.648,0.008
11100,5.000,0.530,2.648,0.008
11300,5.000,0.535,2.675,0.008
11500,5.000,0.536,2.675,0.008
11700,5.000,0.529,2.645,0.008
11900,5.000,0.532,2.660,0.008
12100,5.000,0.532,2.660,0.009
12300,5.000,0.529,2.645,0.009
12500,5.000,0.524,2.614,0.009
12700,5.000,0.524,2.614,0.009
12900,5.000,0.533,2.660,0.009
13100,5.000,0.533,2.660,0.009
13300,5.000,0.530,2.645,0.009
13500,5.000,0.530,2.645,0.010
13700,5.000,0.532,2.656,0.010
13900,5.000,0.533,2.664,0.010
14100,5.000,0.531,2.648,0.010
14300,5.000,0.532,2.656,0.010
14500,5.000,0.532,2.656,0.010
14700,5.000,0.535,2.675,0.011
14900,5.000,0.529,2.645,0.011
15100,5.000,0.535,2.671,0.011
15300,5.000,0.535,2.671,0.011
15500,5.000,0.532,2.660,0.011
15700,5.000,0.527,2.629,0.011
15900,5.000,0.527,2.629,0.011
16100,5.000,0.528,2.641,0.012
16300,5.000,0.531,2.652,0.012
16500,5.000,0.525,2.626,0.012
16700,5.000,0.525,2.626,0.012
