300,5.000,0.853,4.248,0.000
500,5.000,0.798,3.973,0.000
700,5.000,0.798,3.973,0.001
900,5.000,0.798,3.973,0.001
1100,5.000,0.796,3.966,0.001
1300,5.000,0.866,4.313,0.001
1500,5.000,0.893,4.447,0.002
1700,5.000,0.893,4.447,0.002
1900,5.000,0.911,4.538,0.002
2100,5.000,0.925,4.603,0.002
2300,5.000,0.898,4.470,0.003
2500,5.000,0.907,4.515,0.003
2700,5.000,0.907,4.515,0.003
2900,5.000,0.924,4.599,0.003
3100,5.000,0.898,4.473,0.004
3300,5.000,0.874,4.347,0.004
3500,5.000,0.874,4.347,0.004
3700,5.000,0.915,4.554,0.004
3900,5.000,0.888,4.420,0.005
4100,5.000,0.864,4.298,0.005
4300,5.000,0.869,4.325,0.005
4500,5.000,0.869,4.454,0.006
4700,5.000,0.895,4.454,0.006
4900,5.000,0.869,4.325,0.006
5100,5.000,0.836,4.160,0.006
5300,5.000,0.836,4.160,0.007
5500,5.000,0.857,4.267,0.007
5700,5.000,0.836,4.160,0.007
5900,5.000,0.837,4.168,0.007
6100,5.000,0.837,4.168,0.007
6300,5.000,0.876,4.359,0.008
6500,5.000,0.876,4.359,0.008
6700,5.000,0.822,4.092,0.008
6900,5.000,0.836,4.160,0.008
7100,5.000,0.864,4.305,0.009
7300,5.000,0.864,4.305,0.009
7500,5.000,0.849,4.225,0.009
7700,5.000,0.835,4.160,0.009
7900,5.000,0.832,4.141,0.010
8100,5.000,0.832,4.141,0.010
8300,5.000,0.875,4.359,0.010
8500,5.000,0.837,4.168,0.010
8700,5.000,0.839,4.176,0.011
8900,5.000,0.847,4.218,0.011
9100,5.000,0.847,4.218,0.011
9300,5.000,0.865,4.305,0.011
9500,5.000,0.826,4.111,0.012
9700,5.000,0.838,4.176,0.012
9900,5.000,0.838,4.176,0.012
10100,5.000,0.835,4.157,0.012
10300,5.000,0.844,4.202,0.013
10500,5.000,0.839,4.179,0.013
10700,5.000,0.819,4.076,0.013
10900,5.000,0.819,4.076,0.013
11100,5.000,0.869,4.328,0.014
11300,5.000,0.821,4.092,0.014
11500,5.000,0.833,4.149,0.014
11700,5.000,0.833,4.149,0.014
11900,5.000,0.854,4.252,0.015
12100,5.000,0.864,4.302,0.015
12300,5.000,0.832,4.145,0.015
12500,5.000,0.840,4.183,0.015
12700,5.000,0.866,4.309,0.016
12900,5.000,0.866,4.309,0.016
13100,5.000,0.840,4.183,0.016
13300,5.000,0.830,4.130,0.016
13500,5.000,0.865,4.305,0.017
13700,5.000,0.865,4.305,0.017
13900,5.000,0.852,4.244,0.017
14100,5.000,0.821,4.088,0.017
14300,5.000,0.833,4.149,0.018
14500,5.000,0.845,4.210,0.018
14700,5.000,0.845,4.210,0.018
