300,5.000,0.599,2.996,0.000
500,5.000,0.658,3.290,0.000
700,5.000,0.666,3.324,0.000
900,5.000,0.666,3.324,0.000
1100,5.000,0.683,3.416,0.000
1300,5.000,0.669,3.343,0.001
1500,5.000,0.666,3.328,0.001
1700,5.000,0.683,3.412,0.001
1900,5.000,0.683,3.412,0.001
2100,5.000,0.680,3.400,0.001
2300,5.000,0.672,3.358,0.002
2500,5.000,0.672,3.358,0.002
2700,5.000,0.678,3.385,0.002
2900,5.000,0.674,3.366,0.002
3100,5.000,0.664,3.316,0.002
3300,5.000,0.664,3.316,0.002
3500,5.000,0.678,3.389,0.003
3700,5.000,0.662,3.309,0.003
3900,5.000,0.666,3.328,0.003
4100,5.000,0.666,3.328,0.003
4300,5.000,0.680,3.400,0.003
4500,5.000,0.672,3.355,0.004
4700,5.000,0.662,3.309,0.004
4900,5.000,0.673,3.362,0.004
5100,5.000,0.673,3.362,0.004
5300,5.000,0.665,3.324,0.004
5500,5.000,0.664,3.316,0.005
5700,5.000,0.664,3.316,0.005
5900,5.000,0.673,3.362,0.005
6100,5.000,0.662,3.309,0.005
6300,5.000,0.663,3.313,0.005
6500,5.000,0.663,3.313,0.006
6700,5.000,0.673,3.358,0.006
6900,5.000,0.667,3.332,0.006
7100,5.000,0.668,3.335,0.006
7300,5.000,0.668,3.335,0.006
7500,5.000,0.678,3.389,0.006
7700,5.000,0.665,3.324,0.007
7900,5.000,0.665,3.324,0.007
8100,5.000,0.672,3.358,0.007
8300,5.000,0.672,3.358,0.007
8500,5.000,0.664,3.320,0.007
8700,5.000,0.664,3.320,0.008
8900,5.000,0.664,3.320,0.008
9100,5.000,0.672,3.358,0.008
9300,5.000,0.666,3.328,0.008
9500,5.000,0.668,3.339,0.008
9700,5.000,0.668,3.339,0.009
9900,5.000,0.669,3.343,0.009
10100,5.000,0.661,3.305,0.009
10300,5.000,0.661,3.305,0.009
10500,5.000,0.673,3.362,0.009
10700,5.000,0.666,3.324,0.010
10900,5.000,0.662,3.305,0.010
11100,5.000,0.662,3.305,0.010
11300,5.000,0.672,3.358,0.010
11500,5.000,0.670,3.347,0.010
11700,5.000,0.663,3.313,0.011
11900,5.000,0.672,3.358,0.011
12100,5.000,0.672,3.358,0.011
12300,5.000,0.665,3.320,0.011
12500,5.000,0.668,3.339,0.011
12700,5.000,0.672,3.355,0.011
12900,5.000,0.672,3.355,0.012
13100,5.000,0.668,3.335,0.012
13300,5.000,0.664,3.320,0.012
13500,5.000,0.664,3.320,0.012
13700,5.000,0.671,3.355,0.012
13900,5.000,0.667,3.332,0.013
14100,5.000,0.661,3.301,0.013
14300,5.000,0.661,3.301,0.013
14500,5.000,0.669,3.343,0.013
14700,5.000,0.664,3.316,0.013
14900,5.000,0.665,3.324,0.014
15100,5.000,0.671,3.351,0.014
15300,5.000,0.671,3.351,0.014
15500,5.000,0.667,3.335,0.014
15700,5.000,0.664,3.316,0.014
15900,5.000,0.671,3.351,0.015
16100,5.000,0.671,3.351,0.015
16300,5.000,0.664,3.320,0.015
16500,5.000,0.668,3.335,0.015
16700,5.000,0.668,3.335,0.015
16900,5.000,0.673,3.362,0.015
17100,5.000,0.667,3.332,0.016
17300,5.000,0.661,3.301,0.016
17500,5.000,0.661,3.301,0.016
17700,5.000,0.679,3.393,0.016
17900,5.000,0.662,3.305,0.016
18100,5.000,0.662,3.305,0.017
18300,5.000,0.662,3.305,0.017
18500,5.000,0.674,3.366,0.017
18700,5.000,0.667,3.335,0.017
18900,5.000,0.666,3.328,0.017
19100,5.000,0.680,3.397,0.018
19300,5.000,0.680,3.397,0.018
19500,5.000,0.664,3.316,0.018
19700,5.000,0.663,3.309,0.018
19900,5.000,0.663,3.309,0.018
20100,5.000,0.668,3.339,0.019
20300,5.000,0.661,3.301,0.019
20500,5.000,0.673,3.362,0.019
20700,5.000,0.673,3.362,0.019
20900,5.000,0.666,3.328,0.019
21100,5.000,0.662,3.305,0.019
21300,5.000,0.657,3.282,0.020
21500,5.000,0.657,3.282,0.020
21700,5.000,0.677,3.381,0.020
21900,5.000,0.664,3.316,0.020
22100,5.000,0.669,3.343,0.020
22300,5.000,0.669,3.343,0.021
22500,5.000,0.675,3.370,0.021
22700,5.000,0.669,3.339,0.021
22900,5.000,0.663,3.309,0.021
23100,5.000,0.663,3.309,0.021
23300,5.000,0.676,3.377,0.022
23500,5.000,0.663,3.313,0.022
23700,5.000,0.665,3.324,0.022
23900,5.000,0.665,3.324,0.022
24100,5.000,0.674,3.366,0.022
24300,5.000,0.669,3.339,0.022
24500,5.000,0.669,3.339,0.023
24700,5.000,0.673,3.362,0.023
24900,5.000,0.669,3.343,0.023
25100,5.000,0.663,3.313,0.023
25300,5.000,0.663,3.313,0.023
25500,5.000,0.669,3.339,0.024
25700,5.000,0.675,3.370,0.024
25900,5.000,0.665,3.324,0.024
26100,5.000,0.676,3.377,0.024
26300,5.000,0.676,3.377,0.024
26500,5.000,0.661,3.301,0.025
26700,5.000,0.666,3.328,0.025
26900,5.000,0.671,3.355,0.025
27100,5.000,0.671,3.355,0.025
27300,5.000,0.674,3.370,0.025
27500,5.000,0.666,3.328,0.026
27700,5.000,0.666,3.328,0.026
27900,5.000,0.671,3.351,0.026
28100,5.000,0.666,3.328,0.026
28300,5.000,0.661,3.305,0.026
28500,5.000,0.661,3.305,0.026
28700,5.000,0.673,3.362,0.027
28900,5.000,0.670,3.347,0.027
29100,5.000,0.668,3.335,0.027
29300,5.000,0.671,3.351,0.027
