300,5.000,0.745,3.717,0.000
500,5.000,0.833,4.152,0.000
700,5.000,0.833,4.152,0.000
900,5.000,0.835,4.164,0.000
1100,5.000,0.767,3.828,0.001
1300,5.000,0.694,3.461,0.001
1500,5.000,0.699,3.492,0.001
1700,5.000,0.699,3.492,0.001
1900,5.000,0.698,3.484,0.001
2100,5.000,0.698,3.484,0.002
2300,5.000,0.694,3.465,0.002
2500,5.000,0.694,3.465,0.002
2700,5.000,0.720,3.591,0.002
2900,5.000,0.698,3.484,0.002
3100,5.000,0.698,3.484,0.003
3300,5.000,0.698,3.484,0.003
3500,5.000,0.696,3.473,0.003
3700,5.000,0.701,3.496,0.003
3900,5.000,0.701,3.496,0.003
4100,5.000,0.698,3.484,0.004
4300,5.000,0.699,3.488,0.004
4500,5.000,0.700,3.492,0.004
4700,5.000,0.700,3.492,0.004
4900,5.000,0.694,3.461,0.004
5100,5.000,0.700,3.492,0.005
5300,5.000,0.699,3.492,0.005
5500,5.000,0.698,3.484,0.005
5700,5.000,0.698,3.484,0.005
5900,5.000,0.697,3.480,0.005
6100,5.000,0.699,3.488,0.006
6300,5.000,0.699,3.488,0.006
6500,5.000,0.750,3.744,0.006
6700,5.000,0.699,3.488,0.006
6900,5.000,0.696,3.477,0.006
7100,5.000,0.696,3.477,0.007
7300,5.000,0.699,3.492,0.007
7500,5.000,0.700,3.492,0.007
7700,5.000,0.700,3.492,0.007
7900,5.000,0.699,3.488,0.007
8100,5.000,0.699,3.488,0.008
8300,5.000,0.694,3.465,0.008
8500,5.000,0.700,3.492,0.008
8700,5.000,0.700,3.492,0.008
8900,5.000,0.699,3.492,0.008
9100,5.000,0.700,3.496,0.009
9300,5.000,0.717,3.576,0.009
9500,5.000,0.717,3.576,0.009
9700,5.000,0.698,3.484,0.009
9900,5.000,0.699,3.488,0.009
10100,5.000,0.699,3.492,0.010
10300,5.000,0.699,3.492,0.010
10500,5.000,0.697,3.477,0.010
10700,5.000,0.699,3.488,0.010
10900,5.000,0.699,3.488,0.010
11100,5.000,0.738,3.683,0.011
11300,5.000,0.700,3.496,0.011
11500,5.000,0.699,3.488,0.011
11700,5.000,0.699,3.488,0.011
11900,5.000,0.696,3.473,0.011
12100,5.000,0.698,3.484,0.012
12300,5.000,0.700,3.492,0.012
12500,5.000,0.699,3.488,0.012
12700,5.000,0.699,3.488,0.012
12900,5.000,0.729,3.641,0.012
13100,5.000,0.699,3.488,0.013
13300,5.000,0.700,3.492,0.013
13500,5.000,0.700,3.492,0.013
13700,5.000,0.699,3.488,0.013
13900,5.000,0.698,3.484,0.013
14100,5.000,0.698,3.484,0.014
14300,5.000,0.697,3.480,0.014
14500,5.000,0.701,3.500,0.014
14700,5.000,0.730,3.645,0.014
14900,5.000,0.730,3.645,0.014
15100,5.000,0.700,3.496,0.015
15300,5.000,0.696,3.473,0.015
15500,5.000,0.699,3.492,0.015
15700,5.000,0.699,3.492,0.015
15900,5.000,0.699,3.492,0.015
16100,5.000,0.698,3.484,0.016
16300,5.000,0.697,3.480,0.016
16500,5.000,0.698,3.484,0.016
16700,5.000,0.698,3.484,0.016
16900,5.000,0.740,3.690,0.016
17100,5.000,0.715,3.568,0.017
17300,5.000,0.715,3.568,0.017
17500,5.000,0.700,3.496,0.017
17700,5.000,0.698,3.484,0.017
17900,5.000,0.699,3.488,0.017
18100,5.000,0.699,3.488,0.018
18300,5.000,0.700,3.496,0.018
18500,5.000,0.699,3.488,0.018
18700,5.000,0.699,3.488,0.018
18900,5.000,0.829,4.133,0.018
19100,5.000,0.829,4.133,0.019
19300,5.000,0.833,4.156,0.019
19500,5.000,0.838,4.179,0.019
